Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	573.14432.con.0005	77502	79544	-	parC_S80I	Klebsiella pneumoniae quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	681	689	98.84	99.41	681	WP_101982161.1	DNA topoisomerase IV subunit A ParC	NA	NA
NA	573.14432.con.0006	114606	117236	+	gyrA_S83I	Klebsiella pneumoniae quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	877	877	100.00	99.77	877	WP_117036963.1	DNA gyrase subunit A GyrA	NA	NA
NA	573.14432.con.0012	166065	167143	+	ompK35_I25KfsTer39	Klebsiella pneumoniae carbapenem resistant OmpK35	core	AMR	POINT_DISRUPT	BETA-LACTAM	CARBAPENEM	POINTX	359	359	100.00	99.72	359	WP_004141771.1	outer membrane porin OmpK35	NA	NA
NA	573.14432.con.0014	128937	129353	-	fosA	FosA5 family fosfomycin resistance glutathione transferase	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	BLASTX	139	139	100.00	99.28	139	WP_004146118.1	FosA5 family fosfomycin resistance glutathione transferase	NA	NA
NA	573.14432.con.0019	40696	41868	+	oqxA10	multidrug efflux RND transporter periplasmic adaptor subunit OqxA10	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEX	391	391	100.00	100.00	391	WP_004149398.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA10	NA	NA
NA	573.14432.con.0019	41895	45044	+	oqxB19	multidrug efflux RND transporter permease subunit OqxB19	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	ALLELEX	1050	1050	100.00	100.00	1050	WP_004149399.1	multidrug efflux RND transporter permease subunit OqxB19	NA	NA
NA	573.14432.con.0047	1124	2284	+	tmexC3	multidrug efflux RND transporter periplasmic adaptor subunit TMexC3	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	ALLELEX	387	387	100.00	100.00	387	WP_034039546.1	multidrug efflux RND transporter periplasmic adaptor subunit TMexC3	NA	NA
NA	573.14432.con.0047	2303	5434	+	tmexD3	multidrug efflux RND transporter permease subunit TMexD3	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	ALLELEX	1044	1044	100.00	100.00	1044	WP_034065037.1	multidrug efflux RND transporter permease subunit TMexD3	NA	NA
NA	573.14432.con.0047	5442	6872	+	toprJ	multidrug efflux transporter outer membrane subunit TOprJ	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	BLASTX	477	477	100.00	99.79	477	WP_003152694.1	multidrug efflux transporter outer membrane subunit TOprJ1	NA	NA
NA	573.14432.con.0053	4683	5153	-	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_004201280.1	trimethoprim-resistant dihydrofolate reductase DfrA14	NA	NA
